region_id,mean_electricity,mean_heatingfuels,region_name
DEU.4.13.144,-0.070031226,-1.78009843,Cottbus Stdte
DEU.4.13.147,-0.0815218,-1.82681496,Frankfurt am Oder Stdte
DEU.4.13.155,-0.068513538,-1.7754185,Potsdam Stdte
DEU.4.13.R596262d3c21f7772,-0.088139068,-1.837036084,Agglomeration
DEU.4.13.R6d8585cd94f1c37e,-0.069003713,-1.77583145,Agglomeration
DEU.4.13.R8b5630984acfbb2c,-0.084259948,-1.814506446,Agglomeration
DEU.4.13.Ra1bac1be693a542e,-0.06945104,-1.78098203,Agglomeration
DEU.5.14.160,-0.080323296,-1.7655476,Bremen Stdte
DEU.6.15.161,-0.091024154,-1.79932931,Hamburg Stdte
DEU.7.16.168,-0.054210308,-1.73438869,Main-Kinzig-Kreis
DEU.7.16.R0798c090c4d85648,-0.059824446,-1.75157925,Agglomeration
DEU.7.16.R34c2385b8785df03,-0.03063383,-1.65782336,Agglomeration
DEU.7.16.R36cf4744579fe4c0,-0.040475096,-1.694099566,Agglomeration
DEU.7.16.Rb9718461613fbace,-0.062095788,-1.76102196,Agglomeration
DEU.7.16.Re828af1bccfae314,-0.038929174,-1.68173401,Agglomeration
DEU.7.16.Rf6e3891f78a4da9b,-0.035626916,-1.673033155,Agglomeration
DEU.7.17.180,-0.112534578,-1.92438675,Vogelsbergkreis
DEU.7.17.R804733cb0c6dfc5d,-0.082678231,-1.82511304,Agglomeration
DEU.7.17.Raf31c7ef654e77a0,-0.071581805,-1.78912277,Agglomeration
DEU.7.18.183,-0.118094316,-1.93378835,Kassel Stdte
DEU.7.18.R1cc36eb7c31b77ca,-0.112163414,-1.92477602,Agglomeration
DEU.7.18.R21aa9619157aab68,-0.115235583,-1.92369017,Agglomeration
DEU.8.19.190,-0.110762328,-1.83752603,Greifswald Stdte
DEU.8.19.195,-0.107222806,-1.854550174,Neubrandenburg Stdte
DEU.8.19.200,-0.099954887,-1.799595554,Rostock Stdte
DEU.8.19.201,-0.126988933,-1.858924864,Rgen
DEU.8.19.202,-0.095944948,-1.8258886,Schwerin Stdte
DEU.8.19.203,-0.113929804,-1.824044715,Stralsund Stdte
DEU.8.19.205,-0.09934463,-1.821645863,Wismar Stdte
DEU.8.19.R53c973fcf3447bf9,-0.107286125,-1.85739479,Agglomeration
DEU.8.19.Rf083fffca5e77af0,-0.098023508,-1.819785117,Agglomeration
DEU.9.20.216,-0.086467318,-1.832132594,Wolfsburg Stdte
DEU.9.20.R453bbce54c212846,-0.085630964,-1.82916416,Agglomeration
DEU.9.20.R60847cf9fe4ab3fb,-0.115891826,-1.92603197,Agglomeration
DEU.9.20.R810e1939655abf2a,-0.085735313,-1.82877964,Agglomeration
DEU.9.21.219,-0.080208967,-1.80295808,Hanover
DEU.9.21.R2255219dfbde1579,-0.078763792,-1.779011273,Agglomeration
DEU.9.21.Red7e34274c718c1f,-0.095795135,-1.85489114,Agglomeration
DEU.9.22.R12297bf3eea3d8dc,-0.086489659,-1.768300854,Agglomeration
DEU.9.22.Rabea225d167d4d5e,-0.087409599,-1.811002634,Agglomeration
DEU.9.22.Rdf275857b5460fff,-0.091561846,-1.807670486,Agglomeration
DEU.9.23.243,-0.082352273,-1.76199565,Oldenburg Stdte
DEU.9.23.245,-0.076037792,-1.77875695,Osnabrck Stdte
DEU.9.23.249,-0.083547633,-1.72703731,Wilhelmshaven Stdte
DEU.9.23.R098c80028d7c733e,-0.085613123,-1.74559569,Agglomeration
DEU.9.23.R59986efcdfefe1ed,-0.078432647,-1.775894245,Agglomeration
DEU.9.23.Re13cb0145dec687c,-0.078574745,-1.76175025,Agglomeration
DJI.3.5,0.086782153,-0.419756669,Djibouti
DJI.Rc2d7c3e205966fbb,0.076265994,-0.171835649,Agglomeration
DMA.Ra33260179a83038d,0.165233057,-0.185789681,Agglomeration
DNK.1.22,-0.155467355,-1.900939379,Sams
DNK.1.R21cfa5c5dbd70f58,-0.16958357,-1.94730836,Agglomeration
DNK.2.31,-0.162978496,-1.981960143,Rnne
DNK.2.Rb3bc180d3413a590,-0.168348193,-2.008109917,Agglomeration
DNK.3.32,-0.149184404,-1.932859706,Combined statistics
DNK.5,-0.135773215,-1.870620539,Fyn
DNK.6,-0.187656375,-1.966319284,North Jutland
DNK.R5a730212011e0b7a,-0.131925035,-1.865293824,Agglomeration
DNK.R7af113d9abdbd1d5,-0.152517102,-1.940713255,Agglomeration
DNK.R9b033bd4ce9e41ca,-0.150851227,-1.870908652,Agglomeration
DOM.11.55,0.325638124,-0.390262606,Isla Saona
DOM.11.R9f79ce5ef91a16a1,0.306071596,-0.347581676,Agglomeration
DOM.13.65,0.306140994,-0.342798947,Guaymate
DOM.13.66,0.319731418,-0.368930385,Isla Catalina
DOM.13.R981802d914718223,0.315943742,-0.365001062,Agglomeration
DOM.14.R232d3d02f9cb809a,0.103394324,-0.32824812,Agglomeration
DOM.14.Re0ae28c9b876c90a,0.256690527,-0.291271114,Agglomeration
DOM.19.91,0.347206229,-0.43283291,Isla Alto Velo
DOM.19.92,0.335711446,-0.403127289,Isla Beata
DOM.19.93,0.231040781,-0.270430087,Pedernales
DOM.31.150,0.329972565,-0.385011818,Boca Chica
DOM.31.151,0.323009668,-0.369214628,Guerra
DOM.31.154,0.332202833,-0.386319114,Santo Domingo Este
DOM.31.Ra2d121b3ef5ab81d,0.325426974,-0.371855211,Agglomeration
DOM.31.Rd7b97cabd8ec0cda,0.329546781,-0.381355525,Agglomeration
DOM.5.32,0.334307445,-0.391770125,Distrito Nacional
DOM.R15f8ee3249eb8be0,0.319797037,-0.358306838,Agglomeration
DOM.R789e09baa1eac645,0.313314619,-0.350796699,Agglomeration
DOM.R7e8a5b7bcd0223dc,0.271561998,-0.308689262,Agglomeration
DOM.Rde8534b0f7bf7a14,0.315210672,-0.355680848,Agglomeration
DZA.1.1,0.192517926,-0.623547789,Adrar
DZA.1.16,0.232034041,-0.680501659,Reggane
DZA.1.23,0.274944975,-0.661127511,Timiaouine
DZA.1.5,0.272608223,-0.701443153,Bordj Badji Mokhtar
DZA.1.R0407246e18910365,0.182353198,-0.603292701,Agglomeration
DZA.10.305,0.016580771,-0.694562597,Chrea
DZA.10.306,0.038482768,-0.516254758,Djebabra
DZA.10.309,0.023280983,-0.640615749,Hammam Melouane
DZA.10.317,0.03041217,-0.589292003,Souhan
DZA.10.R2d2e501a86ef42e3,0.024169819,-0.638274287,Agglomeration
DZA.10.R443b7f99d33220e9,0.044280411,-0.539112472,Agglomeration
DZA.10.Rca498b4b4799bdee,0.050852439,-0.477044151,Agglomeration
DZA.11.324,0.014776062,-0.761511443,Bordj Bou Arreridj
DZA.11.R7c745a35ce6615fe,0.014570512,-0.765197868,Agglomeration
DZA.12.R26737c52e8cc7ff6,0.020270716,-0.683402246,Agglomeration
DZA.12.R39c8ac75ec3b1b63,0.023504345,-0.647406627,Agglomeration
DZA.12.R62d2ed18f92cd4e7,0.018931123,-0.695171686,Agglomeration
DZA.13.R2c47429c478fd9f7,0.038607297,-0.509980199,Agglomeration
DZA.13.Rf0b6266a4d91ecff,0.035725741,-0.52432995,Agglomeration
DZA.14.R08c14e220a9af393,0.051694599,-0.494343328,Agglomeration
DZA.14.R36adab991582ba98,0.058341091,-0.48752637,Agglomeration
DZA.15.470,0.018004766,-0.695622111,Constantine
DZA.15.473,0.01800604,-0.692231387,Hamma Bouziane
DZA.15.Rcc6e7b7aa6e37435,0.017266707,-0.70062833,Agglomeration
DZA.16.481,0.041181373,-0.657773834,Ain Oussera
DZA.16.490,0.022372179,-0.804261584,Djelfa
DZA.16.503,0.065625901,-0.608168506,Messaad
DZA.16.R2b0f3efac5e481d2,0.086920828,-0.557822411,Agglomeration
DZA.16.Rafdec8eb83d854c3,0.035832957,-0.720096824,Agglomeration
DZA.17.518,0.073583213,-0.596750642,Brezina
DZA.17.521,0.02461472,-0.80528983,El Bayadh
DZA.17.523,0.095082744,-0.547231439,El Bnoud
DZA.17.R07324a6d1a204546,0.050049112,-0.68108153,Agglomeration
DZA.18.535,0.122462749,-0.480666924,Bayadha
DZA.18.536,0.11494296,-0.462744476,Ben Guecha
DZA.18.539,0.12448899,-0.481503533,Douar El Ma
DZA.18.540,0.126787144,-0.495137786,El M'Ghair
DZA.18.541,0.123555353,-0.485603238,El Ogla
DZA.18.542,0.123397842,-0.481928971,El Oued
DZA.18.562,0.116857132,-0.464844705,Taleb Larbi
DZA.18.R4b9cd76783441d7d,0.129925386,-0.482576796,Agglomeration
DZA.18.R51acd252d4ab3b38,0.123999773,-0.478843642,Agglomeration
DZA.18.R96662761920f9573,0.120985394,-0.475630711,Agglomeration
DZA.18.Ra38d6e0b8dfb6940,0.127521313,-0.493173599,Agglomeration
DZA.18.Ra48a50e69fd0b333,0.123036078,-0.49742327,Agglomeration
DZA.18.Ra8407e7f990dcf15,0.122418842,-0.496754935,Agglomeration
DZA.18.Rcc03186fad6e484d,0.123619118,-0.482674266,Agglomeration
DZA.19.R1e3471172503d375,0.03744754,-0.492239332,Agglomeration
DZA.19.R682ceb41148b728c,0.031746833,-0.526845177,Agglomeration
DZA.2.R3c63226826a021cd,0.037274412,-0.577008729,Agglomeration
DZA.2.Ra1783ef40c7118b9,0.045033988,-0.547030068,Agglomeration
DZA.2.Rdc7766dfd8ad4c4b,0.043550619,-0.583851716,Agglomeration
DZA.20.590,0.107498295,-0.53896961,Bounoura
DZA.20.594,0.123341677,-0.530860522,El Meniaa
DZA.20.595,0.108027071,-0.538556525,Ghardaia
DZA.20.597,0.144732777,-0.553491691,Hassi Gara
DZA.20.R665f7644e595f383,0.109430037,-0.534458777,Agglomeration
DZA.20.Rab447fbc18eb68c4,0.114451271,-0.528829952,Agglomeration
DZA.21.619,0.015972097,-0.676341114,Guelma
DZA.21.R3d50dc5a7bedba0b,0.01727493,-0.670602342,Agglomeration
DZA.22.636,0.143475554,-0.495771406,Bordj El Haouasse
DZA.22.637,0.164146841,-0.556954475,Bordj Omar Driss
DZA.22.638,0.140446088,-0.514598657,Debdeb
DZA.22.639,0.157427658,-0.483578065,Djanet
DZA.22.640,0.172684918,-0.539844225,Illizi
DZA.22.641,0.151617695,-0.5204154,In Amenas
DZA.23.657,0.047921251,-0.476589584,Jijel
DZA.23.663,0.007575683,-0.749097944,Selma Benziada
DZA.23.667,0.046842073,-0.483352331,Taher
DZA.23.R4f48e85b3ce9bb51,0.023425467,-0.620316882,Agglomeration
DZA.24.681,0.007931787,-0.849991775,Kais
DZA.24.682,0.011408844,-0.811661414,Khenchela
DZA.24.R65acef8eac3cf9f2,0.013011328,-0.801060885,Agglomeration
DZA.24.R9009fc4f2cb2033a,0.030153138,-0.714776904,Agglomeration
DZA.24.Re0d96e88488c6b4d,0.006298447,-0.868784252,Agglomeration
DZA.25.691,0.019839096,-0.837747453,Aflou
DZA.25.701,0.077966016,-0.587438296,Hassi Delaa
DZA.25.705,0.058933642,-0.640042637,Laghouat
DZA.25.R082c81b504df4c40,0.047247655,-0.691939398,Agglomeration
DZA.25.Rcdd730b8ea667f99,0.058522884,-0.644960742,Agglomeration
DZA.26.726,0.034774346,-0.705029301,Bou Saada
DZA.26.727,0.037464513,-0.649077565,Bouti Sayeh
DZA.26.737,0.066453575,-0.533375693,M'Sila
DZA.26.R52137ba3280ede3b,0.035313527,-0.64742851,Agglomeration
DZA.26.R70e2da2c25f9becf,0.043099887,-0.661449284,Agglomeration
DZA.26.R7779d54e300f8277,0.028290388,-0.67767363,Agglomeration
DZA.26.Ree07b2a2535640fb,0.048274341,-0.609645559,Agglomeration
DZA.27.791,0.03701996,-0.571679453,Mascara
DZA.27.804,0.056180861,-0.440769245,Sig
DZA.27.R5d1887ba7a79713f,0.037209312,-0.581366638,Agglomeration
DZA.27.Re0a7e95c2c8223c3,0.046523935,-0.511045932,Agglomeration
DZA.28.839,0.026326625,-0.687585612,Ksar El Boukhari
DZA.28.840,0.023278108,-0.654149676,Medea
DZA.28.R431b3e13f6ffec2a,0.024503115,-0.706702806,Agglomeration
DZA.28.R47eb85da9244ddbe,0.021716466,-0.67795167,Agglomeration
DZA.29.R06cfc67fc82f7b90,0.017176296,-0.731243866,Agglomeration
DZA.29.R4c3faff2d8bb375e,0.015233234,-0.709755925,Agglomeration
DZA.30.921,0.047810481,-0.450555708,Mostaganem
DZA.30.R2dd868b409b1abcd,0.048560132,-0.453892326,Agglomeration
DZA.31.938,0.040541521,-0.724722581,Ain Safra
DZA.31.942,0.021837541,-0.778588463,Kasdir
DZA.31.944,0.031037756,-0.746689226,Mecheria
DZA.31.Rd80d12e291c7cea5,0.041655555,-0.71221905,Agglomeration
DZA.32.952,0.036684171,-0.471228503,Arzew
DZA.32.970,0.044032577,-0.462693931,Oran
DZA.32.R2eead05a980b36f1,0.043729371,-0.464656636,Agglomeration
DZA.32.R3cc4f4d323d54a22,0.040262523,-0.47308111,Agglomeration
DZA.32.R4df1b53a4e78f758,0.040060101,-0.47718191,Agglomeration
DZA.33.979,0.14054351,-0.506950905,El Borma
DZA.33.982,0.146713725,-0.52638526,Hassi Messaoud
DZA.33.984,0.123900792,-0.500145579,Megarine
DZA.33.992,0.124289901,-0.498479509,Tebesbest
DZA.33.R2f1400f84c314312,0.123961041,-0.500193068,Agglomeration
DZA.33.R62a5d6ed7a618d00,0.126253135,-0.50073299,Agglomeration
DZA.33.R952ba61ccfdcd859,0.129860493,-0.504988432,Agglomeration
DZA.33.Rdd92671bfabc37e7,0.138942414,-0.516613291,Agglomeration
DZA.34.1001,0.016284464,-0.735569521,Ain M'Lila
DZA.34.997,0.012198065,-0.763324165,Ain Beida
DZA.34.R10f18f607be47674,0.014943081,-0.749882097,Agglomeration
DZA.34.Ree8f8d02014c4f22,0.015753569,-0.748914052,Agglomeration
DZA.35.1054,0.058797008,-0.480077071,Relizane
DZA.35.Rfd617708ad2f2b25,0.052458527,-0.494284486,Agglomeration
DZA.36.1064,0.025505818,-0.758080701,Ain Sekhouna
DZA.36.1069,0.020343737,-0.783936549,Maamora
DZA.36.1073,0.023123237,-0.727428761,Saida
DZA.36.R663265bf0f5db301,0.022905448,-0.728622057,Agglomeration
DZA.37.1110,0.011999553,-0.795217635,El Eulma
DZA.37.1133,0.015285729,-0.769612763,Setif
DZA.37.R11b116e65fad6787,0.012707427,-0.740660139,Agglomeration
DZA.37.R1e869ba21fc00d07,0.017625824,-0.764594108,Agglomeration
DZA.37.R335c6b210ad654a5,0.012996496,-0.745189739,Agglomeration
DZA.37.R4a074afd046f6732,0.008367364,-0.792934243,Agglomeration
DZA.38.1174,0.024693218,-0.646475933,Sidi Bel Abbes
DZA.38.R3a8c3b061079f31e,0.021545485,-0.678147885,Agglomeration
DZA.38.Rb88c8da1f97bbf1d,0.012899105,-0.830642452,Agglomeration
DZA.39.1204,0.023731017,-0.588000015,Collo
DZA.39.1225,0.024563482,-0.575095799,Skikda
DZA.39.R549e5f1cd500df18,0.021280618,-0.61128321,Agglomeration
DZA.4.100,0.050762659,-0.464068509,Djasr Kasentina
DZA.4.106,0.050045089,-0.464520928,Kouba
DZA.4.96,0.048316831,-0.4624948,Bordj El Kiffan
DZA.4.97,0.041509312,-0.470812607,Bouzareah
DZA.4.R4a6719536a9ba131,0.053704556,-0.454616259,Agglomeration
DZA.4.R8dcf0c9f37e6e830,0.047283791,-0.473430635,Agglomeration
DZA.4.Rc22bdcf7087ec763,0.046128452,-0.465147257,Agglomeration
DZA.40.1249,0.014290866,-0.684340333,Souk Ahras
DZA.40.R8446493eab11e92d,0.013944419,-0.704353114,Agglomeration
DZA.41.1255,0.24092083,-0.582374906,Abalissa
DZA.41.1256,0.173279355,-0.593089246,Foggaret Azzouia
DZA.41.1257,0.163483389,-0.525939273,Idles
DZA.41.1258,0.203560758,-0.65250888,In Ghar
DZA.41.1260,0.194530734,-0.539228055,In M'Guel
DZA.41.1261,0.196848693,-0.640039163,In Salah
DZA.41.1263,0.163117231,-0.468654489,Tazrouk
DZA.41.1264,0.269048795,-0.622099303,Tin Zaouatine
DZA.41.Rf1bec67ab0b34c00,0.194301488,-0.488267273,Agglomeration
DZA.42.1269,0.053687636,-0.56905317,Bir El Ater
DZA.42.1287,0.031129308,-0.625037769,Ouenza
DZA.42.1291,0.020801421,-0.717348743,Tebessa
DZA.42.R2f20de1f8554a01a,0.017651399,-0.737812755,Agglomeration
DZA.42.Re5a3087c17f3722e,0.040880543,-0.63338513,Agglomeration
DZA.43.1294,0.026288027,-0.76982298,Ain Deheb
DZA.43.1307,0.039059556,-0.687353277,Ksar Chellala
DZA.43.1331,0.027841417,-0.713792108,Tiaret
DZA.43.R65faaadcb1d28e1f,0.037852757,-0.688840011,Agglomeration
DZA.43.Rb57a238f2c8d7d5c,0.028309418,-0.714051484,Agglomeration
DZA.43.Rc6c6dcaef534f29b,0.027573607,-0.754449444,Agglomeration
DZA.44.1335,0.153089827,-0.491373061,Oum El Assel
DZA.44.1336,0.165519527,-0.467506599,Tindouf
DZA.45.R03609407c2b2b21b,0.053722961,-0.478504373,Agglomeration
DZA.45.R837c11acc73afb43,0.048311812,-0.506479115,Agglomeration
DZA.45.Ree350424a12e8199,0.058095421,-0.448296597,Agglomeration
DZA.45.Rf557e02da2fac649,0.050324327,-0.484783175,Agglomeration
DZA.47.R036851b36b2a6867,0.027305819,-0.576816464,Agglomeration
DZA.47.R5f602222a436d70a,0.024641425,-0.577076435,Agglomeration
DZA.47.R756488b4509dfc41,0.016195516,-0.669786456,Agglomeration
DZA.47.Rcc450d0c4226b53e,0.028197866,-0.587079425,Agglomeration
DZA.48.1479,0.044136386,-0.521215442,Ghazaouet
DZA.48.R0d99897581250884,0.005481106,-0.871179511,Agglomeration
DZA.48.R3b1c84e88056f42d,0.019135712,-0.701597255,Agglomeration
DZA.48.Rac4adae2d77a7c22,0.008992188,-0.787261047,Agglomeration
DZA.5.120,0.036292531,-0.489090821,Annaba
DZA.5.126,0.028983793,-0.5254014,El Hadjar
DZA.5.R2f9add8029ca4d34,0.034471274,-0.497808833,Agglomeration
DZA.5.R6add77eb85db94d4,0.030658804,-0.527130409,Agglomeration
DZA.6.136,0.067589782,-0.559768104,Barika
DZA.6.137,0.009108037,-0.842327514,Batna
DZA.6.R43f7d31d9787c3f2,0.021243647,-0.769447416,Agglomeration
DZA.7.193,0.107940792,-0.565843772,Bechar
DZA.7.209,0.155095822,-0.540167853,Tabelbala
DZA.7.R68cf933296e08b7e,0.123927885,-0.553016902,Agglomeration
DZA.8.221,0.023207216,-0.614695882,Bejaia
DZA.8.Ra4e63c242ebaf3ca,0.018579345,-0.67022495,Agglomeration
DZA.9.264,0.101876223,-0.511041547,Biskra
DZA.9.265,0.10780246,-0.507333137,Bordj Ben Azzouz
DZA.9.R06c904ce1cbf5e3d,0.089562031,-0.541528655,Agglomeration
DZA.9.R667244ed14b17f75,0.101935128,-0.51726785,Agglomeration
DZA.9.R72eff9711dc82137,0.107483806,-0.507516814,Agglomeration
DZA.9.Raa86c6cece64506d,0.100812133,-0.513240245,Agglomeration
DZA.R9c0b07bee4871793,0.035526463,-0.586916299,Agglomeration
ECU.10.78.R5d1a36609b0f3eaf,0.27625875,-0.385310793,Agglomeration
ECU.10.78.R668d7ba38f458087,0.272614161,-0.376728297,Agglomeration
ECU.10.79.401,0.27935692,-0.392442754,Eloy Alfaro
ECU.10.80.404,0.272783931,-0.384693098,Velasco Ibarra
ECU.10.80.Re0b3c2f26a0c0165,0.261110626,-0.356515549,Agglomeration
ECU.10.82.406,0.279615984,-0.392872764,Guayaquil
ECU.10.82.409,0.260157136,-0.345923041,Posorja
ECU.10.82.410,0.272350734,-0.370554879,Puna
ECU.10.82.411,0.231552426,-0.329309847,Tenguel
ECU.10.82.R371130696fee28a5,0.246003497,-0.318220808,Agglomeration
ECU.10.84.413,0.25635067,-0.339799262,Isidro Ayora
ECU.10.84.414,0.257174075,-0.34165583,Lomas de Sargentillo
ECU.10.85.415,0.286804883,-0.408134751,Chobo
ECU.10.85.417,0.286804632,-0.408143235,Milagro
ECU.10.85.R781edf0a05066bd6,0.284979471,-0.40105448,Agglomeration
ECU.10.88.425,0.256798604,-0.340682315,Narcisa de Jesus
ECU.10.91.430,0.249476989,-0.324480818,General Villamil
ECU.10.95.445,0.235746125,-0.300225352,Simon Bolivar
ECU.10.95.R08b8aa135980abba,0.229068734,-0.290300704,Agglomeration
ECU.10.R254b7e03f728f184,0.274488833,-0.377711633,Agglomeration
ECU.10.R7195f713f05a4b1a,0.229693494,-0.291539144,Agglomeration
ECU.11.100.R29aecd86a8b49969,0.020336792,-0.499917176,Agglomeration
ECU.11.100.Rda4f36b3bbaa80b0,-0.024224204,-1.05333764,Agglomeration
ECU.11.101.467,-0.008862317,-0.882978917,Ambuqui
ECU.11.101.468,-0.02629745,-1.09532677,Angochagua
ECU.11.101.471,0.011589694,-0.595709942,La Esperanza
ECU.11.101.473,0.011509114,-0.594879915,Salinas
ECU.11.101.R62c46bf99b979dc4,0.041465754,-0.364908027,Agglomeration
ECU.11.101.Re257d4c309b9b335,0.011781889,-0.593034271,Agglomeration
ECU.11.102.475,0.21966983,-0.278102016,Las Golondrinas
ECU.11.103.480,-0.003240103,-0.79017853,Pataqui
ECU.11.103.485,0.010206845,-0.56761699,Selva Alegre
ECU.11.103.R80259aba15f6aabb,-0.015237015,-0.949565096,Agglomeration
ECU.11.104.488,-0.016507155,-0.987136153,Pimampiro
ECU.11.104.R0dc7b657ad112074,-0.018015271,-1.005529597,Agglomeration
ECU.11.105.491,0.01200425,-0.561946344,La Merced de Buenos Aires
ECU.11.105.R92201372dd25a6b2,0.010846978,-0.603690432,Agglomeration
ECU.11.99,0.011781889,-0.593034123,Antonio Ante
ECU.13.122.589,0.287547648,-0.412354039,Babahoyo
ECU.13.122.591,0.282548485,-0.392926838,Febres Cordero
ECU.13.122.R9155a45907e85451,0.28380056,-0.401632453,Agglomeration
ECU.13.123,0.256246342,-0.344935225,Buena F
ECU.13.124.596,0.281536693,-0.398352144,Montalvo
ECU.13.127.603,0.265497788,-0.3612226,Quevedo
ECU.13.127.R07e9159706022a50,0.270631769,-0.375527334,Agglomeration
ECU.13.127.Rbb71b19c94fb81b8,0.237177754,-0.313962891,Agglomeration
ECU.13.129.609,0.249787811,-0.322102214,Ventanas
ECU.13.129.Race04f7274a6bfe8,0.255491157,-0.335443115,Agglomeration
ECU.13.R0d893b7b03759f34,0.276912204,-0.387166502,Agglomeration
ECU.14.133.624,0.237326074,-0.304324484,El Carmen
ECU.14.133.Rfd7c6c81d91eaf30,0.232232734,-0.297868058,Agglomeration
ECU.14.137.639,0.224744888,-0.284536888,Manta
ECU.14.137.R4fd05c590d777a00,0.195750779,-0.24395914,Agglomeration
ECU.14.138.643,0.224960355,-0.284670259,La Pila
ECU.14.138.Rabe7a19f03e4439b,0.225451486,-0.285817532,Agglomeration
ECU.14.143.661,0.242555392,-0.31648245,Portoviejo
ECU.14.143.R3f95de56643c959c,0.240970143,-0.313282918,Agglomeration
ECU.14.R4240dc9a0bae5ace,0.235451288,-0.303305913,Agglomeration
ECU.15,0.126671501,-0.29079175,Morona Santiago
ECU.16.157.747,0.330035187,-0.46338935,Cononaco
ECU.16.157.R8d54b11248edcb68,0.346588319,-0.501291849,Agglomeration
ECU.16.158.752,-0.002139482,-0.809361197,Archidona
ECU.16.158.753,0.005896369,-0.70391707,Cotundo
ECU.16.158.754,0.186059365,-0.246709442,San Pablo de Ushpayacu
ECU.16.159.755,0.015982309,-0.58348818,El Chaco
ECU.16.159.756,0.082682624,-0.262901019,Gonzalo Diaz de Pineda
ECU.16.159.757,0.028431022,-0.425566291,Linares
ECU.16.159.758,-0.027924412,-1.126450955,Oyacachi
ECU.16.159.759,0.012662083,-0.618751955,Santa Rosa
ECU.16.159.760,0.015757614,-0.586552676,Sardinas
ECU.16.160,0.291691191,-0.396573449,Joya de los Sachas
ECU.16.161.767,0.246247675,-0.311609363,Loreto
ECU.16.161.Rd97ac3773c64a439,0.22545598,-0.295532515,Agglomeration
ECU.16.162.773,0.289901557,-0.393166398,Puerto Fco. de Orellana
ECU.16.162.Raa337c1ce707beea,0.295812631,-0.401549865,Agglomeration
ECU.16.163.780,0.030769369,-0.401428746,Sumaco
ECU.16.163.R571740adb84e70f9,0.015063491,-0.595815949,Agglomeration
ECU.16.163.R7f7ffd0dd76778e1,-0.032463586,-1.17853532,Agglomeration
ECU.16.164.788,0.180276465,-0.24789319,Tena
ECU.16.164.R4e4c1721b1e028b7,0.258974095,-0.334365849,Agglomeration
ECU.16.164.R69c3acdf4f19d281,-0.031675047,-1.154361182,Agglomeration
ECU.17.165.789,0.0363495,-0.480670218,Madre Tierra
ECU.17.165.790,0.033570301,-0.457300946,Mera
ECU.17.165.791,0.019665292,-0.596285196,Shell
ECU.17.166.800,0.064603577,-0.359970092,Puyo
ECU.17.166.805,0.063282063,-0.355653953,Tarqui
ECU.17.166.R312c1fb2ca5d436d,0.23087822,-0.299812745,Agglomeration
ECU.17.166.R892d9b98c9aafbff,0.305132692,-0.407656,Agglomeration
ECU.17.167.808,0.228610738,-0.288327169,Santa Clara
ECU.18.168.812,-0.028330665,-1.120794768,Olmedo
ECU.18.168.Ra5339466911a2d7e,-0.026664859,-1.099668117,Agglomeration
ECU.18.169.816,-0.031517941,-1.148740142,Aloasi
ECU.18.169.820,0.016520664,-0.470305105,Manual Cornejo Astorga
ECU.18.169.R0f7683fcd4546cbb,-0.019380713,-0.999813925,Agglomeration
ECU.18.169.R8e4c6b2b5aa6bfbf,-0.034854287,-1.186808969,Agglomeration
ECU.18.170.823,0.233937391,-0.302107238,La Concordia
ECU.18.171.825,-0.003029513,-0.78753852,Malchingui
ECU.18.171.827,-0.003131282,-0.788814399,Tocachi
ECU.18.171.Rab06cccfd9035a85,-0.026177359,-1.093153423,Agglomeration
ECU.18.172.829,0.180438767,-0.23076296,Pedro Vicente Maldonado
ECU.18.173.857,-0.00967595,-0.876932809,Quito
ECU.18.173.R8b82ac59046f0bd0,-0.001956069,-0.781592179,Agglomeration
ECU.18.173.Re24ccb7f40be6fad,0.009934548,-0.587130311,Agglomeration
ECU.18.173.Rfba089ae20c0c758,-0.007926542,-0.861364135,Agglomeration
